match_id,radiant_team_id,dire_team_id,radiant_win,player_slot,account_id,hero_id,is_radiant
8730210444,,10040534,False,128,203539581,13,False
8730210444,,10040534,False,129,1029227357,112,False
8730210444,,10040534,False,130,300582485,23,False
8730210444,,10040534,False,131,165986663,11,False
8730210444,,10040534,False,132,793373771,100,False
8730158170,9828921,9729268,False,0,1029972951,21,True
8730158170,9828921,9729268,False,1,130433320,65,True
8730158170,9828921,9729268,False,2,339941742,71,True
8730158170,9828921,9729268,False,3,899170714,49,True
8730158170,9828921,9729268,False,4,113923026,19,True
8730158170,9828921,9729268,False,128,138327358,87,False
8730158170,9828921,9729268,False,129,1171975340,96,False
8730158170,9828921,9729268,False,130,1056145299,106,False
8730158170,9828921,9729268,False,131,906511622,84,False
8730158170,9828921,9729268,False,132,819437701,15,False
8730121026,8255888,2163,False,0,172099728,46,True
8730121026,8255888,2163,False,1,480412663,106,True
8730121026,8255888,2163,False,2,165564598,78,True
8730121026,8255888,2163,False,3,317880638,131,True
8730121026,8255888,2163,False,4,196878136,111,True
8730121026,8255888,2163,False,128,16497807,37,False
8730121026,8255888,2163,False,129,97590558,108,False
8730121026,8255888,2163,False,130,201358612,17,False
8730121026,8255888,2163,False,131,77490514,100,False
8730121026,8255888,2163,False,132,152962063,145,False
8730107019,,10067489,False,0,1257368033,70,True
8730107019,,10067489,False,1,1483486883,2,True
8730107019,,10067489,False,2,1644771027,145,True
8730107019,,10067489,False,3,1808543179,30,True
8730107019,,10067489,False,4,1127096425,31,True
8730107019,,10067489,False,128,383669505,15,False
8730107019,,10067489,False,129,1535807147,88,False
8730107019,,10067489,False,130,1674891374,74,False
8730107019,,10067489,False,131,1039194302,51,False
8730107019,,10067489,False,132,1451868158,98,False
8730092753,,7856045,False,0,1332376000,27,True
8730092753,,7856045,False,1,1147501829,64,True
8730092753,,7856045,False,2,886511288,135,True
8730092753,,7856045,False,3,1539642725,72,True
8730092753,,7856045,False,4,198954014,25,True
8730092753,,7856045,False,128,973639402,129,False
8730092753,,7856045,False,129,99628170,10,False
